255	-3.299820	53.495663	43.359874	-109.793486	31.298679	14.500260	10.910575	
256	-3.299820	53.459652	48.885074	-123.147408	28.522976	16.295380	15.584291	
257	-3.299820	53.423641	55.523638	-133.418019	26.067469	18.783536	7.734402	
258	-3.299820	53.387631	63.410542	-141.102540	24.030513	21.727932	3.348792	
259	-3.299820	53.351620	72.547303	-146.876160	22.525942	24.967674	11.139742	
261	-3.238555	53.999798	17.983742	-10.639947	82.777832	51.991885	13.269334	
262	-3.238555	53.963787	18.879615	-11.520321	78.982909	48.066332	15.379625	
263	-3.238555	53.927776	19.865653	-12.556987	75.209246	44.154143	15.115237	
264	-3.238555	53.891765	20.955507	-13.794715	71.460205	40.259215	18.746524	
265	-3.238555	53.855755	22.165554	-15.296700	67.739879	36.387093	11.252721	
266	-3.238555	53.819744	23.515556	-17.154767	64.053268	32.545914	15.819034	
267	-3.238555	53.783733	25.029485	-19.506814	60.406548	28.748088	18.253591	
268	-3.238555	53.747722	26.736576	-22.567758	56.807399	25.013367	16.566538	
269	-3.238555	53.711712	28.672614	-26.686161	53.265469	21.374858	18.275583	
270	-3.238555	53.675701	30.881516	-32.448737	49.792966	17.891352	17.625702	
271	-3.238555	53.639690	33.417156	-40.859002	46.405481	14.673664	16.750148	
272	-3.238555	53.603679	36.345311	-53.520234	43.123053	11.938690	14.487295	
273	-3.238555	53.567669	39.745308	-72.113717	39.971571	10.087030	7.566087	
274	-3.238555	53.531658	43.710462	-95.367810	36.984526	9.641785	10.166051	
275	-3.238555	53.495647	48.345454	-117.051082	34.205022	10.778676	8.778406	
276	-3.238555	53.459637	53.757362	-132.840888	31.687725	13.091816	13.005221	
277	-3.238555	53.423626	60.035699	-143.349486	29.499830	16.081400	9.086458	
278	-3.238555	53.387615	67.217270	-150.405483	27.719451	19.437777	18.026488	
279	-3.238555	53.351604	75.238466	-155.332384	26.429070	23.000933	3.543859	
280	-3.238555	53.315594	83.893729	-158.918707	25.702594	26.688173	5.938497	
281	-3.177291	53.999782	20.626065	-6.204374	84.098917	51.403880	6.977528	
282	-3.177291	53.963771	21.630614	-6.726601	80.367672	47.429280	11.883064	
283	-3.177291	53.927760	22.732606	-7.344298	76.663533	43.459340	19.999825	
284	-3.177291	53.891750	23.945993	-8.086084	72.990628	39.495467	13.302735	
285	-3.177291	53.855739	25.287292	-8.993184	69.353918	35.539688	9.389060	
286	-3.177291	53.819728	26.776120	-10.127133	65.759410	31.595049	15.360310	
287	-3.177291	53.783718	28.435851	-11.583850	62.214417	27.666310	15.621615	
288	-3.177291	53.747707	30.294369	-13.520981	58.727908	23.761362	14.599530	
289	-3.177291	53.711696	32.384955	-16.215376	55.310943	19.894217	13.536468	
290	-3.177291	53.675685	34.747208	-20.195602	51.977240	16.092156	12.689849	
291	-3.177291	53.639675	37.427941	-26.581683	48.743885	12.415114	10.651510	
292	-3.177291	53.603664	40.481757	-38.030593	45.632213	9.017351	11.561441	
293	-3.177291	53.567653	43.970873	-60.815869	42.668855	6.363189	8.060123	
294	-3.177291	53.531642	47.963330	-99.173975	39.886882	5.627409	10.350367	
295	-3.177291	53.495632	52.528301	-131.396652	37.326871	7.405760	7.408476	
296	-3.177291	53.459621	57.726727	-148.019237	35.037507	10.489176	9.184015	
297	-3.177291	53.423610	63.595630	-156.696162	33.075041	14.042804	2.921039	
299	-3.177291	53.351589	77.240267	-165.112480	30.374669	21.623029	1.612127	
300	-3.177291	53.315578	84.775781	-167.421347	29.748130	25.509467	1.111230	
301	-3.116026	53.999766	23.182329	-1.693986	85.589891	51.126457	5.851115	
302	-3.116026	53.963756	24.283541	-1.837739	81.927997	47.128354	7.708784	
303	-3.116026	53.927745	25.487309	-2.008141	78.299192	43.130602	31.386490	
304	-3.116026	53.891734	26.807428	-2.213358	74.708299	39.133310	8.257207	
305	-3.116026	53.855723	28.259999	-2.465265	71.161059	35.136634	8.952471	
306	-3.116026	53.819713	29.863826	-2.781826	67.664335	31.140811	13.595665	
307	-3.116026	53.783702	31.640878	-3.191568	64.226380	27.146219	10.695264	
308	-3.116026	53.747691	33.616781	-3.742664	60.857154	23.153494	9.476669	
309	-3.116026	53.711680	35.821301	-4.523324	57.568726	19.163804	6.352647	
310	-3.116026	53.675670	38.288751	-5.714122	54.375757	15.179540	6.896927	
311	-3.116026	53.639659	41.058154	-7.750743	51.296076	11.206496	9.065800	
312	-3.116026	53.603648	44.172943	-12.010215	48.351335	7.263100	7.072174	
313	-3.116026	53.567638	47.679760	-25.960797	45.567702	3.452493	3.329627	
314	-3.116026	53.531627	51.625818	-120.658276	42.976493	1.756926	2.141286	
315	-3.116026	53.495616	56.054027	-162.844650	40.614557	5.123853	3.990433	
316	-3.116026	53.459605	60.995234	-170.357903	38.524086	9.023355	4.692519	
317	-3.116026	53.423595	66.457345	-173.315636	36.751433	12.984146	2.558113	
