1087941,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,15/08/2011,-99,-99,55,51.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1103358,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,49.93608,-99,-7.87373,-999,Fixed point,15/07/2008,15/07/2008,0,117,107.44,2.31,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1086845,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,29/01/2007,-99,-99,55,52,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1103346,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,49.90217,-99,-7.88317,-999,Fixed point,14/07/2008,14/07/2008,0,105,94.4,6.98,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1085829,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,10/11/2003,-99,-99,55,51,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1086439,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,05/12/2005,-99,-99,55,47,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1107568,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,51.46917,-99,-6.42367,-999,Fixed point,05/08/2003,05/08/2003,0,96.8,82.25,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1085830,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,24/11/2003,-99,-99,55,51,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1047601,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.22,-999,Fixed point,25/02/2010,25/02/2010,0,55,51.75,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
910876,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.033,-99,-4.367,-999,Fixed point,20/05/2008,20/05/2008,0,75,61,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
738299,CTD or STD cast,CTD/STD cast,research vessel,49.88517,-99,-7.88383,-999,Fixed point,31/07/2005,-99,-99,110,106.72,2.58,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1103334,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,49.89767,-99,-7.86417,-999,Fixed point,14/07/2008,14/07/2008,0,117,107,6.15,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1086833,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,22/01/2007,-99,-99,55,50.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1107556,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,51.46917,-99,-6.42367,-999,Fixed point,05/08/2003,05/08/2003,0,96.8,82.25,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1085817,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,06/11/2003,-99,-99,55,49.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1107206,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,52.56633,-99,-5.46667,-999,Fixed point,02/08/2003,02/08/2003,0,77.6,67.25,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1047613,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.22,-999,Fixed point,01/03/2010,01/03/2010,0,55,52,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
910864,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.033,-99,-4.367,-999,Fixed point,13/05/2008,13/05/2008,0,75,63.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1086440,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,12/12/2005,-99,-99,55,51,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
738287,CTD or STD cast,CTD/STD cast,research vessel,49.88817,-99,-7.88133,-999,Fixed point,31/07/2005,-99,-99,112,106.03,2.89,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
911505,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,16/06/2008,16/06/2008,0,55,51,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1103322,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,49.75417,-99,-7.66233,-999,Fixed point,13/07/2008,13/07/2008,0,133,127.1,5.01,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1086869,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,20/03/2007,-99,-99,55,50.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1107581,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,51.46917,-99,-6.42367,-999,Fixed point,05/08/2003,05/08/2003,0,96.8,88.25,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1048002,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2488,-99,-4.2217,-999,Fixed point,21/06/2010,21/06/2010,0,55,50.25,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1047625,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.0333,-99,-4.3667,-999,Fixed point,28/04/2010,28/04/2010,0,75,71,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1085854,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,15/12/2003,-99,-99,55,51.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1107218,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,52.56633,-99,-5.46667,-999,Fixed point,02/08/2003,02/08/2003,0,77.6,65.75,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
738275,CTD or STD cast,CTD/STD cast,research vessel,49.8865,-99,-7.8805,-999,Fixed point,31/07/2005,-99,-99,110,106.59,2.24,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1086452,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,19/12/2005,-99,-99,55,52.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
910852,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.033,-99,-4.367,-999,Fixed point,29/04/2008,29/04/2008,0,75,69,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
911517,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.212,-999,Fixed point,23/06/2008,23/06/2008,0,55,52,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1086857,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,05/02/2007,-99,-99,55,52,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
910839,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.034,-99,-4.361,-999,Fixed point,01/11/2007,01/11/2007,0,75,58.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1085842,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,10/12/2003,-99,-99,55,52,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1103310,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,49.74267,-99,-7.65067,-999,Fixed point,12/07/2008,12/07/2008,0,130,121.8,4.02,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
910840,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.033,-99,-4.369,-999,Fixed point,15/04/2008,15/04/2008,0,75,71.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1047637,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.22,-999,Fixed point,11/08/2009,11/08/2009,0,55,50.25,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1086464,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,03/01/2006,-99,-99,55,51.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
738263,CTD or STD cast,CTD/STD cast,research vessel,49.88683,-99,-7.87483,-999,Fixed point,31/07/2005,-99,-99,112.5,106.16,2.78,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1087511,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.03503,-99,-4.36074,-999,Fixed point,21/03/2011,21/03/2011,0,75,60.75,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1107231,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,52.56567,-99,-5.46717,-999,Fixed point,02/08/2003,02/08/2003,0,75.6,66.25,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1103309,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,49.74383,-99,-7.67167,-999,Fixed point,12/07/2008,12/07/2008,0,133,120.2,6.44,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1086882,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.033,-99,-4.367,-999,Fixed point,26/06/2002,-99,-99,75,52.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
910827,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.033,-99,-4.372,-999,Fixed point,11/09/2007,11/09/2007,0,75,54.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
911529,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.251,-99,-4.219,-999,Fixed point,30/06/2008,30/06/2008,0,55,53,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1086476,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,09/01/2006,-99,-99,55,52.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
911530,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.252,-99,-4.207,-999,Fixed point,14/07/2008,14/07/2008,0,55,52.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,Y,BODC Data Licence Agreement
737991,CTD or STD cast,CTD/STD cast,research vessel,49.9355,-99,-7.83967,-999,Fixed point,28/07/2005,-99,-99,117,106.13,2.65,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1048026,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2462,-99,-4.2116,-999,Fixed point,29/06/2010,29/06/2010,0,55,51.25,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1107243,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,52.56683,-99,-5.46683,-999,Fixed point,02/08/2003,02/08/2003,0,76.4,63.25,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1086870,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,26/03/2007,-99,-99,55,52,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1107593,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,51.46917,-99,-6.42367,-999,Fixed point,05/08/2003,05/08/2003,0,96.8,87.75,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
910815,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.033,-99,-4.367,-999,Fixed point,31/07/2007,31/07/2007,0,75,72,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,Y,BODC Data Licence Agreement
1086488,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,16/01/2006,-99,-99,55,51.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
911542,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.207,-999,Fixed point,21/07/2008,21/07/2008,0,55,52.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,Y,BODC Data Licence Agreement
1048014,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.033,-99,-4.3604,-999,Fixed point,28/06/2010,28/06/2010,0,75,64,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,Y,BODC Data Licence Agreement
1085805,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,27/10/2003,-99,-99,55,51.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1087086,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.033,-99,-4.367,-999,Fixed point,26/08/2004,-99,-99,75,52,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1107255,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,52.56667,-99,-5.46667,-999,Fixed point,02/08/2003,02/08/2003,0,78.4,63.25,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
910803,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.033,-99,-4.367,-999,Fixed point,03/07/2007,03/07/2007,0,75,70,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
911554,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.223,-999,Fixed point,28/07/2008,28/07/2008,0,55,54,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
737978,CTD or STD cast,CTD/STD cast,research vessel,49.93117,-99,-7.8335,-999,Fixed point,28/07/2005,-99,-99,119,109.53,2.59,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1087098,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.033,-99,-4.367,-999,Fixed point,02/11/2004,-99,-99,75,50,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1107267,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,52.56683,-99,-5.46683,-999,Fixed point,02/08/2003,02/08/2003,0,76.4,66.75,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1086894,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.033,-99,-4.367,-999,Fixed point,17/07/2002,-99,-99,75,55,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
911566,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,20/08/2008,20/08/2008,0,55,52.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1048038,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2467,-99,-4.2185,-999,Fixed point,06/07/2010,06/07/2010,0,55,50.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1107777,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,51.46883,-99,-6.424,-999,Fixed point,05/08/2003,05/08/2003,0,99.6,87.25,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1085762,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,17/09/2003,-99,-99,55,54,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1086095,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,21/03/2005,-99,-99,55,51.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1107789,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,51.46883,-99,-6.42433,-999,Fixed point,05/08/2003,05/08/2003,0,99.6,88.25,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1085774,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,24/09/2003,-99,-99,55,50.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1086083,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,15/03/2005,-99,-99,55,51.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1107753,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,51.46917,-99,-6.42367,-999,Fixed point,05/08/2003,05/08/2003,0,96.8,85.25,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1086071,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,07/03/2005,-99,-99,55,51.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1085749,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,11/09/2003,-99,-99,55,51.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1107765,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,51.46883,-99,-6.424,-999,Fixed point,05/08/2003,05/08/2003,0,99.6,87.75,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1108246,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.9835,-99,-7.96667,-999,Fixed point,11/08/2003,11/08/2003,0,105.2,87.25,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1085750,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,15/09/2003,-99,-99,55,49,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1085320,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,04/11/2002,-99,-99,55,51,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
738668,CTD or STD cast,CTD/STD cast,research vessel,49.74933,-99,-7.66083,-999,Fixed point,02/08/2005,-99,-99,128,124.37,2.22,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1085332,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,18/11/2002,-99,-99,55,51.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1107741,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,51.46933,-99,-6.42383,-999,Fixed point,05/08/2003,05/08/2003,0,97.2,85.25,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1086058,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,28/02/2005,-99,-99,55,51.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1085307,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,14/10/2002,-99,-99,55,52,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1086046,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,22/02/2005,-99,-99,55,48.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
738681,CTD or STD cast,CTD/STD cast,research vessel,49.75633,-99,-7.6505,-999,Fixed point,02/08/2005,-99,-99,130,119.57,2.19,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1085786,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,29/09/2003,-99,-99,55,49,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1107716,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,51.46917,-99,-6.42367,-999,Fixed point,05/08/2003,05/08/2003,0,96.8,85.25,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1115206,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,26/09/2012,-99,-99,55,24,2,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1085319,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,28/10/2002,-99,-99,55,52.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
738693,CTD or STD cast,CTD/STD cast,research vessel,49.74867,-99,-7.66383,-999,Fixed point,02/08/2005,-99,-99,129,121.25,2.74,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1086034,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,15/02/2005,-99,-99,55,48.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1085798,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,21/10/2003,-99,-99,55,51.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1107728,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,51.46933,-99,-6.42383,-999,Fixed point,05/08/2003,05/08/2003,0,97.2,85.25,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
738620,CTD or STD cast,CTD/STD cast,research vessel,49.7425,-99,-7.675,-999,Fixed point,02/08/2005,-99,-99,127,121.26,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1103198,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,49.90683,-99,-7.875,-999,Fixed point,07/07/2008,07/07/2008,0,107,100,.07,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
738238,CTD or STD cast,CTD/STD cast,research vessel,49.89233,-99,-7.88217,-999,Fixed point,31/07/2005,-99,-99,104,96.05,2.38,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1048327,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2513,-99,-4.2212,-999,Fixed point,30/11/2010,30/11/2010,0,55,50.25,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1085368,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,06/01/2003,-99,-99,55,52,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
738619,CTD or STD cast,CTD/STD cast,research vessel,49.74867,-99,-7.6665,-999,Fixed point,02/08/2005,-99,-99,129,121.03,2.18,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
